frame_id,timestamp_ns,load_ms,undistort_ms,detect_ms,describe_ms,stereo_ms,stereo_retrack_ms,track_ms,preint_ms,optimize_ms,total_ms,n_features,n_stereo,n_stereo_retracked,n_tracked,n_landmarks_init,n_landmarks
2129,1403715379712143104,0.000,0.231,0.000,0.000,0.000,0.000,0.350,0.000,0.000,0.773,0,0,0,265,0,0
2130,1403715379762142976,0.000,0.290,0.000,0.000,0.000,0.000,0.391,0.000,0.000,0.858,0,0,0,262,0,0
2131,1403715379812143104,0.000,0.296,0.966,0.389,0.124,0.000,0.470,0.000,48.239,136.222,23,3,65,259,15430,15430
2132,1403715379862142976,0.000,0.298,0.000,0.000,0.000,0.000,0.430,0.000,0.000,1.032,0,0,0,276,0,0
2133,1403715379912143104,0.000,0.291,0.899,0.375,0.099,0.000,0.414,0.000,69.660,160.477,21,4,73,268,15446,15446
2134,1403715379962142976,0.000,0.280,0.000,0.000,0.000,0.000,0.373,0.000,0.000,0.934,0,0,0,279,0,0
2135,1403715380012143104,0.000,0.232,0.888,0.381,0.146,0.000,0.337,0.000,70.642,158.823,25,5,50,270,15455,15455
2136,1403715380062142976,0.000,0.247,0.000,0.000,0.000,0.000,0.383,0.000,0.000,0.919,0,0,0,289,0,0
2137,1403715380112143104,0.000,0.286,0.854,0.389,0.139,0.000,0.366,0.000,79.717,159.491,7,3,59,273,15474,15474
2138,1403715380162142976,0.000,0.252,0.000,0.000,0.000,0.000,0.466,0.000,0.000,1.117,0,0,0,252,0,0
2139,1403715380212143104,0.000,0.256,0.776,0.377,0.151,0.000,0.426,0.000,62.905,151.357,9,3,55,248,15496,15496
2140,1403715380262142976,0.000,0.467,0.000,0.000,0.000,0.000,0.488,0.000,0.000,1.274,0,0,0,254,0,0
2141,1403715380312143104,0.000,0.394,3.775,0.393,0.391,0.000,0.512,0.000,126.114,216.119,9,2,45,244,15503,15503
2142,1403715380362142976,0.000,0.503,0.000,0.000,0.000,0.000,0.731,0.000,0.000,1.889,0,0,0,196,0,0
2143,1403715380412143104,0.000,0.264,0.000,0.000,0.000,0.000,0.428,0.000,0.000,0.970,0,0,0,196,0,0
2144,1403715380462142976,0.000,0.395,0.000,0.000,0.000,0.000,0.332,0.000,0.000,1.033,0,0,0,196,0,0
2145,1403715380512143104,0.000,0.244,0.000,0.000,0.000,0.000,0.391,0.000,0.000,0.951,0,0,0,193,0,0
2146,1403715380562142976,0.000,0.240,0.000,0.000,0.000,0.000,0.318,0.000,0.000,0.837,0,0,0,182,0,0
2147,1403715380612143104,0.000,0.264,0.000,0.000,0.000,0.000,0.326,0.000,0.000,0.880,0,0,0,181,0,0
2148,1403715380662142976,0.000,0.312,0.000,0.000,0.000,0.000,0.476,0.000,0.000,1.127,0,0,0,180,0,0
2149,1403715380712143104,0.000,0.222,0.742,0.357,0.157,0.000,0.521,0.000,77.818,148.801,17,4,40,177,15519,15519
2150,1403715380762142976,0.000,0.258,0.000,0.000,0.000,0.000,0.398,0.000,0.000,0.945,0,0,0,192,0,0
2151,1403715380812143104,0.000,0.285,0.818,0.492,0.200,0.000,0.349,0.000,41.085,111.537,9,3,40,191,15530,15530
2152,1403715380862142976,0.000,0.280,0.000,0.000,0.000,0.000,0.360,0.000,0.000,0.920,0,0,0,195,0,0
2153,1403715380912143104,0.000,0.263,0.688,0.356,0.096,0.000,0.315,0.000,47.683,125.028,4,0,30,193,15537,15537
2154,1403715380962142976,0.000,0.355,0.000,0.000,0.000,0.000,0.423,0.000,0.000,1.119,0,0,0,197,0,0
2155,1403715381012143104,0.000,0.277,0.000,0.000,0.000,0.000,0.427,0.000,0.000,1.080,0,0,0,196,0,0
2156,1403715381062142976,0.000,0.238,0.000,0.000,0.000,0.000,0.327,0.000,0.000,0.790,0,0,0,194,0,0
2157,1403715381112143104,0.000,0.428,0.763,0.376,0.211,0.000,0.535,0.000,70.911,156.239,4,1,50,194,15548,15548
2158,1403715381162142976,0.000,0.281,0.000,0.000,0.000,0.000,0.345,0.000,0.000,0.938,0,0,0,198,0,0
2159,1403715381212143104,0.000,0.385,0.792,0.384,0.166,0.000,0.401,0.000,84.156,181.098,9,1,38,198,15557,15557
2160,1403715381262142976,0.000,0.379,0.000,0.000,0.000,0.000,0.551,0.000,0.000,1.394,0,0,0,207,0,0
2161,1403715381312143104,0.000,0.267,0.000,0.000,0.000,0.000,0.401,0.000,0.000,1.110,0,0,0,207,0,0
2162,1403715381362142976,0.000,0.249,0.000,0.000,0.000,0.000,0.417,0.000,0.000,0.989,0,0,0,204,0,0
2163,1403715381412143104,0.000,0.276,0.000,0.000,0.000,0.000,0.392,0.000,0.000,1.072,0,0,0,203,0,0
2164,1403715381462142976,0.000,0.560,0.000,0.000,0.000,0.000,0.515,0.000,0.000,1.585,0,0,0,202,0,0
2165,1403715381512143104,0.000,0.272,0.000,0.000,0.000,0.000,0.373,0.000,0.000,1.056,0,0,0,201,0,0
2166,1403715381562142976,0.000,0.240,0.000,0.000,0.000,0.000,0.299,0.000,0.000,0.888,0,0,0,201,0,0
2167,1403715381612143104,0.000,0.248,0.000,0.000,0.000,0.000,0.344,0.000,0.000,1.006,0,0,0,200,0,0
2168,1403715381662142976,0.000,0.717,0.000,0.000,0.000,0.000,0.499,0.000,0.000,1.572,0,0,0,200,0,0
2169,1403715381712143104,0.000,0.293,0.699,0.372,0.273,0.000,0.435,0.000,70.082,155.572,4,0,44,197,15563,15563
2170,1403715381762142976,0.000,0.257,0.000,0.000,0.000,0.000,0.441,0.000,0.000,1.026,0,0,0,201,0,0
2171,1403715381812143104,0.000,0.298,0.749,0.375,0.150,0.000,0.333,0.000,210.742,289.640,12,1,50,200,15569,15569
2172,1403715381862142976,0.000,0.281,0.000,0.000,0.000,0.000,0.430,0.000,0.000,1.084,0,0,0,211,0,0
2173,1403715381912143104,0.000,0.281,0.000,0.000,0.000,0.000,0.350,0.000,0.000,0.860,0,0,0,211,0,0
2174,1403715381962142976,0.000,0.242,0.000,0.000,0.000,0.000,0.330,0.000,0.000,0.763,0,0,0,211,0,0
2175,1403715382012143104,0.000,0.231,0.000,0.000,0.000,0.000,0.315,0.000,0.000,0.733,0,0,0,211,0,0
2176,1403715382062142976,0.000,0.217,0.000,0.000,0.000,0.000,0.313,0.000,0.000,0.698,0,0,0,211,0,0
2177,1403715382112143104,0.000,0.235,0.000,0.000,0.000,0.000,0.314,0.000,0.000,0.724,0,0,0,211,0,0
2178,1403715382162142976,0.000,0.240,0.000,0.000,0.000,0.000,0.336,0.000,0.000,0.794,0,0,0,211,0,0
2179,1403715382212143104,0.000,0.267,0.000,0.000,0.000,0.000,0.313,0.000,0.000,0.791,0,0,0,210,0,0
2180,1403715382262142976,0.000,0.274,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.840,0,0,0,210,0,0
2181,1403715382312143104,0.000,0.236,0.856,0.372,0.116,0.000,0.328,0.000,76.367,158.826,33,19,60,208,15594,15594
2182,1403715382362142976,0.000,0.299,0.000,0.000,0.000,0.000,0.565,0.000,0.000,1.172,0,0,0,241,0,0
2183,1403715382412143104,0.000,0.260,0.826,0.380,0.134,0.000,0.426,0.000,114.871,202.917,18,10,66,240,15615,15615
2184,1403715382462142976,0.000,0.253,0.000,0.000,0.000,0.000,0.325,0.000,0.000,0.868,0,0,0,257,0,0
2185,1403715382512143104,0.000,0.293,0.000,0.000,0.000,0.000,0.458,0.000,0.000,1.026,0,0,0,256,0,0
2186,1403715382562142976,0.000,0.228,0.000,0.000,0.000,0.000,0.370,0.000,0.000,0.878,0,0,0,256,0,0
2187,1403715382612143104,0.000,0.221,0.000,0.000,0.000,0.000,0.316,0.000,0.000,0.736,0,0,0,254,0,0
2188,1403715382662142976,0.000,0.237,0.000,0.000,0.000,0.000,0.349,0.000,0.000,0.817,0,0,0,254,0,0
2189,1403715382712143104,0.000,0.235,0.000,0.000,0.000,0.000,0.332,0.000,0.000,0.757,0,0,0,252,0,0
2190,1403715382762142976,0.000,0.247,0.000,0.000,0.000,0.000,0.321,0.000,0.000,0.819,0,0,0,251,0,0
2191,1403715382812143104,0.000,0.237,0.000,0.000,0.000,0.000,0.304,0.000,0.000,0.745,0,0,0,251,0,0
2192,1403715382862142976,0.000,0.331,0.000,0.000,0.000,0.000,0.389,0.000,0.000,0.977,0,0,0,246,0,0
2193,1403715382912143104,0.000,0.235,0.919,0.376,0.121,0.000,0.314,0.000,63.551,164.255,48,25,65,245,15647,15647
2194,1403715382962142976,0.000,0.268,0.000,0.000,0.000,0.000,0.458,0.000,0.000,1.069,0,0,0,293,0,0
2195,1403715383012143104,0.000,0.243,0.000,0.000,0.000,0.000,0.371,0.000,0.000,0.829,0,0,0,293,0,0
2196,1403715383062142976,0.000,0.296,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.996,0,0,0,293,0,0
2197,1403715383112143104,0.000,0.255,0.000,0.000,0.000,0.000,0.345,0.000,0.000,0.793,0,0,0,293,0,0
2198,1403715383162142976,0.000,0.227,0.000,0.000,0.000,0.000,0.409,0.000,0.000,0.884,0,0,0,293,0,0
2199,1403715383212143104,0.000,0.220,0.000,0.000,0.000,0.000,0.355,0.000,0.000,0.771,0,0,0,293,0,0
2200,1403715383262142976,0.000,0.243,0.000,0.000,0.000,0.000,0.444,0.000,0.000,0.971,0,0,0,293,0,0
2201,1403715383312143104,0.000,0.253,0.000,0.000,0.000,0.000,0.387,0.000,0.000,0.902,0,0,0,293,0,0
2202,1403715383362142976,0.000,0.258,0.000,0.000,0.000,0.000,0.368,0.000,0.000,0.839,0,0,0,293,0,0
2203,1403715383412143104,0.000,0.227,0.911,0.404,0.140,0.000,0.355,0.000,77.500,174.461,21,12,82,292,15670,15670
2204,1403715383462142976,0.000,0.235,0.000,0.000,0.000,0.000,0.368,0.000,0.000,0.898,0,0,0,311,0,0
2205,1403715383512143104,0.000,0.234,0.000,0.000,0.000,0.000,0.348,0.000,0.000,0.799,0,0,0,311,0,0
2206,1403715383562142976,0.000,0.250,0.000,0.000,0.000,0.000,0.334,0.000,0.000,0.832,0,0,0,310,0,0
2207,1403715383612143104,0.000,0.303,0.807,0.350,0.149,0.000,0.565,0.000,85.575,164.420,78,37,33,185,15710,15710
2208,1403715383662142976,0.000,0.262,0.000,0.000,0.000,0.000,0.365,0.000,0.000,0.915,0,0,0,254,0,0
2209,1403715383712143104,0.000,0.237,0.000,0.000,0.000,0.000,0.360,0.000,0.000,0.822,0,0,0,250,0,0
2210,1403715383762142976,0.000,0.240,0.867,0.364,0.154,0.000,0.365,0.000,52.175,132.064,44,22,54,210,15746,15746
2211,1403715383812143104,0.000,0.299,0.000,0.000,0.000,0.000,0.411,0.000,0.000,1.029,0,0,0,249,0,0
2212,1403715383862142976,0.000,0.241,0.792,0.374,0.092,0.000,0.313,0.000,91.674,176.343,13,8,64,245,15772,15772
2213,1403715383912143104,0.000,0.247,0.000,0.000,0.000,0.000,0.411,0.000,0.000,0.947,0,0,0,235,0,0
2214,1403715383962142976,0.000,0.250,0.904,0.407,0.148,0.000,0.372,0.000,49.481,130.761,29,17,60,230,15800,15800
2215,1403715384012143104,0.000,0.327,0.000,0.000,0.000,0.000,0.437,0.000,0.000,1.093,0,0,0,258,0,0
2216,1403715384062142976,0.000,0.233,0.883,0.384,0.128,0.000,0.489,0.000,82.744,173.959,29,13,76,257,15826,15826
2217,1403715384112143104,0.000,0.280,0.000,0.000,0.000,0.000,0.444,0.000,0.000,1.055,0,0,0,286,0,0
2218,1403715384162142976,0.000,0.229,0.994,0.391,0.151,0.000,0.414,0.000,65.463,166.925,42,20,91,281,15858,15858
2219,1403715384212143104,0.000,0.269,0.000,0.000,0.000,0.000,0.593,0.000,0.000,1.166,0,0,0,321,0,0
2220,1403715384262142976,0.000,0.237,1.049,0.402,0.116,0.000,0.367,0.000,40.256,149.438,44,20,95,316,15888,15888
2221,1403715384312143104,0.000,0.249,0.000,0.000,0.000,0.000,0.464,0.000,0.000,1.101,0,0,0,358,0,0
2222,1403715384362142976,0.000,0.232,1.123,0.419,0.101,0.000,0.396,0.000,86.791,216.376,32,12,114,351,15922,15922
2223,1403715384412143104,0.000,0.280,0.000,0.000,0.000,0.000,0.446,0.000,0.000,1.039,0,0,0,381,0,0
2224,1403715384462142976,0.000,0.238,1.175,0.432,0.225,0.000,0.504,0.000,64.533,232.401,26,12,139,378,15954,15954
2225,1403715384512143104,0.000,0.392,0.000,0.000,0.000,0.000,0.734,0.000,0.000,1.523,0,0,0,399,0,0
2226,1403715384562142976,0.000,0.405,1.198,0.442,0.182,0.000,0.671,0.000,85.054,223.983,38,20,144,391,15990,15990
2227,1403715384612143104,0.000,0.269,0.000,0.000,0.000,0.000,0.474,0.000,0.000,1.049,0,0,0,416,0,0
2228,1403715384662142976,0.000,0.226,1.258,0.434,0.124,0.000,0.408,0.000,85.681,240.294,55,21,141,394,16024,16024
2229,1403715384712143104,0.000,4.621,0.000,0.000,0.000,0.000,10.429,0.000,0.000,15.809,0,0,0,446,0,0
2230,1403715384762142976,0.000,3.181,1.523,0.476,0.268,0.000,1.982,0.000,268.586,469.771,55,24,158,445,16069,16069
2231,1403715384812143104,0.000,0.255,0.000,0.000,0.000,0.000,0.641,0.000,0.000,1.276,0,0,0,477,0,0
2232,1403715384862142976,0.000,0.259,1.390,0.484,0.285,0.000,0.580,0.000,96.498,282.847,80,33,158,472,16126,16126
2233,1403715384912143104,0.000,0.324,0.000,0.000,0.000,0.000,0.830,0.000,0.000,1.530,0,0,0,548,0,0
2234,1403715384962142976,0.000,0.276,1.575,0.509,0.171,0.000,0.628,0.000,33.614,213.950,73,26,170,538,16174,16174
2235,1403715385012143104,0.000,0.260,0.000,0.000,0.000,0.000,0.481,0.000,0.000,1.027,0,0,0,611,0,0
2236,1403715385062142976,0.000,0.242,1.666,0.516,0.168,0.000,0.653,0.000,114.424,303.732,46,11,188,607,16213,16213
2237,1403715385112143104,0.000,0.241,0.000,0.000,0.000,0.000,0.567,0.000,0.000,1.094,0,0,0,648,0,0
2238,1403715385162142976,0.000,0.212,1.615,0.552,0.150,0.000,0.505,0.000,67.871,259.211,39,17,205,646,16262,16262
2239,1403715385212143104,0.000,0.256,0.000,0.000,0.000,0.000,0.862,0.000,0.000,1.488,0,0,0,682,0,0
2240,1403715385262142976,0.000,0.228,1.641,0.537,0.126,0.000,0.601,0.000,110.612,306.795,28,12,210,674,16292,16292
2241,1403715385312143104,0.000,0.263,0.000,0.000,0.000,0.000,0.508,0.000,0.000,1.067,0,0,0,696,0,0
2242,1403715385362142976,0.000,0.247,0.000,0.000,0.000,0.000,0.614,0.000,0.000,1.105,0,0,0,694,0,0
2243,1403715385412143104,0.000,0.237,0.000,0.000,0.000,0.000,0.505,0.000,0.000,0.935,0,0,0,691,0,0
2244,1403715385462142976,0.000,0.242,0.000,0.000,0.000,0.000,0.608,0.000,0.000,1.084,0,0,0,682,0,0
2245,1403715385512143104,0.000,0.227,0.000,0.000,0.000,0.000,0.450,0.000,0.000,0.869,0,0,0,678,0,0
2246,1403715385562142976,0.000,0.253,0.000,0.000,0.000,0.000,0.476,0.000,0.000,0.922,0,0,0,670,0,0
2247,1403715385612143104,0.000,0.302,0.000,0.000,0.000,0.000,0.475,0.000,0.000,0.952,0,0,0,666,0,0
2248,1403715385662142976,0.000,0.322,0.000,0.000,0.000,0.000,0.685,0.000,0.000,1.233,0,0,0,660,0,0
2249,1403715385712143104,0.000,0.255,0.000,0.000,0.000,0.000,0.466,0.000,0.000,0.925,0,0,0,653,0,0
2250,1403715385762142976,0.000,0.332,1.649,0.537,0.141,0.000,0.734,0.000,99.577,297.061,29,11,181,646,16320,16320
2251,1403715385812143104,0.000,0.257,0.000,0.000,0.000,0.000,0.503,0.000,0.000,1.036,0,0,0,662,0,0
2252,1403715385862142976,0.000,0.285,0.000,0.000,0.000,0.000,0.614,0.000,0.000,1.140,0,0,0,643,0,0
2253,1403715385912143104,0.000,0.265,0.000,0.000,0.000,0.000,0.496,0.000,0.000,0.964,0,0,0,624,0,0
2254,1403715385962142976,0.000,0.266,1.491,0.509,0.141,0.000,0.484,0.000,59.124,247.154,28,8,165,606,16342,16342
2255,1403715386012143104,0.000,0.251,0.000,0.000,0.000,0.000,0.536,0.000,0.000,1.081,0,0,0,610,0,0
2256,1403715386062142976,0.000,0.321,0.000,0.000,0.000,0.000,0.597,0.000,0.000,1.170,0,0,0,588,0,0
2257,1403715386112143104,0.000,0.357,0.000,0.000,0.000,0.000,0.573,0.000,0.000,1.141,0,0,0,578,0,0
2258,1403715386162142976,0.000,0.224,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.872,0,0,0,574,0,0
2259,1403715386212143104,0.000,0.225,0.000,0.000,0.000,0.000,0.420,0.000,0.000,0.813,0,0,0,563,0,0
2260,1403715386262142976,0.000,0.317,0.000,0.000,0.000,0.000,0.499,0.000,0.000,1.007,0,0,0,556,0,0
2261,1403715386312143104,0.000,0.266,0.000,0.000,0.000,0.000,0.383,0.000,0.000,0.803,0,0,0,552,0,0
2262,1403715386362142976,0.000,0.239,0.000,0.000,0.000,0.000,0.513,0.000,0.000,1.002,0,0,0,541,0,0
2263,1403715386412143104,0.000,0.226,0.000,0.000,0.000,0.000,0.409,0.000,0.000,0.834,0,0,0,536,0,0
2264,1403715386462142976,0.000,0.237,1.334,0.478,0.134,0.000,0.424,0.000,106.379,267.660,30,8,146,526,16362,16362
2265,1403715386512143104,0.000,0.264,0.000,0.000,0.000,0.000,0.493,0.000,0.000,1.050,0,0,0,547,0,0
2266,1403715386562142976,0.000,0.226,0.000,0.000,0.000,0.000,0.467,0.000,0.000,0.952,0,0,0,540,0,0
2267,1403715386612143104,0.000,0.273,0.000,0.000,0.000,0.000,0.414,0.000,0.000,0.884,0,0,0,539,0,0
2268,1403715386662142976,0.000,0.222,0.000,0.000,0.000,0.000,0.407,0.000,0.000,0.808,0,0,0,534,0,0
2269,1403715386712143104,0.000,0.281,0.000,0.000,0.000,0.000,0.433,0.000,0.000,0.888,0,0,0,534,0,0
2270,1403715386762142976,0.000,0.236,0.000,0.000,0.000,0.000,0.394,0.000,0.000,0.801,0,0,0,534,0,0
2271,1403715386812143104,0.000,0.246,1.338,0.484,0.101,0.000,0.425,0.000,268.212,426.876,15,5,155,531,16382,16382
2272,1403715386862142976,0.000,0.251,0.000,0.000,0.000,0.000,0.554,0.000,0.000,1.093,0,0,0,545,0,0
2273,1403715386912143104,0.000,0.248,0.000,0.000,0.000,0.000,0.436,0.000,0.000,0.939,0,0,0,538,0,0
2274,1403715386962142976,0.000,0.264,0.000,0.000,0.000,0.000,0.582,0.000,0.000,1.098,0,0,0,535,0,0
2275,1403715387012143104,0.000,0.271,0.000,0.000,0.000,0.000,0.437,0.000,0.000,0.924,0,0,0,535,0,0
2276,1403715387062142976,0.000,0.239,0.000,0.000,0.000,0.000,0.436,0.000,0.000,0.911,0,0,0,535,0,0
2277,1403715387112143104,0.000,0.241,0.000,0.000,0.000,0.000,0.508,0.000,0.000,0.960,0,0,0,533,0,0
2278,1403715387162142976,0.000,0.225,0.000,0.000,0.000,0.000,0.425,0.000,0.000,0.825,0,0,0,533,0,0
2279,1403715387212143104,0.000,0.236,0.000,0.000,0.000,0.000,0.669,0.000,0.000,1.196,0,0,0,531,0,0
2280,1403715387262142976,0.000,0.265,0.000,0.000,0.000,0.000,0.427,0.000,0.000,0.874,0,0,0,529,0,0
2281,1403715387312143104,0.000,0.249,1.400,0.491,0.110,0.000,0.397,0.000,68.587,243.679,37,12,161,529,16407,16407
2282,1403715387362142976,0.000,0.263,0.000,0.000,0.000,0.000,0.485,0.000,0.000,1.044,0,0,0,564,0,0
2283,1403715387412143104,0.000,0.235,0.000,0.000,0.000,0.000,0.408,0.000,0.000,0.866,0,0,0,563,0,0
2284,1403715387462142976,0.000,0.316,0.000,0.000,0.000,0.000,0.497,0.000,0.000,1.017,0,0,0,558,0,0
2285,1403715387512143104,0.000,0.254,0.000,0.000,0.000,0.000,0.415,0.000,0.000,0.853,0,0,0,555,0,0
2286,1403715387562142976,0.000,0.248,0.000,0.000,0.000,0.000,0.437,0.000,0.000,0.901,0,0,0,555,0,0
2287,1403715387612143104,0.000,0.269,0.000,0.000,0.000,0.000,0.421,0.000,0.000,0.903,0,0,0,555,0,0
2288,1403715387662142976,0.000,0.274,0.000,0.000,0.000,0.000,0.560,0.000,0.000,1.023,0,0,0,554,0,0
2289,1403715387712143104,0.000,0.280,0.000,0.000,0.000,0.000,0.536,0.000,0.000,1.026,0,0,0,553,0,0
2290,1403715387762142976,0.000,0.222,0.000,0.000,0.000,0.000,0.467,0.000,0.000,0.858,0,0,0,552,0,0
2291,1403715387812143104,0.000,0.334,1.514,0.487,0.142,0.000,0.404,0.000,71.687,247.787,50,23,175,550,16448,16448
2292,1403715387862142976,0.000,0.245,0.000,0.000,0.000,0.000,0.503,0.000,0.000,1.040,0,0,0,600,0,0
2293,1403715387912143104,0.000,0.231,0.000,0.000,0.000,0.000,0.508,0.000,0.000,0.952,0,0,0,600,0,0
2294,1403715387962142976,0.000,0.242,0.000,0.000,0.000,0.000,0.519,0.000,0.000,0.974,0,0,0,599,0,0
2295,1403715388012143104,0.000,0.238,0.000,0.000,0.000,0.000,0.473,0.000,0.000,0.887,0,0,0,597,0,0
2296,1403715388062142976,0.000,0.233,0.000,0.000,0.000,0.000,0.443,0.000,0.000,0.846,0,0,0,596,0,0
2297,1403715388112143104,0.000,0.264,0.000,0.000,0.000,0.000,0.417,0.000,0.000,0.866,0,0,0,595,0,0
2298,1403715388162142976,0.000,0.227,0.000,0.000,0.000,0.000,0.518,0.000,0.000,0.943,0,0,0,594,0,0
2299,1403715388212143104,0.000,0.331,0.000,0.000,0.000,0.000,0.603,0.000,0.000,1.152,0,0,0,592,0,0
2300,1403715388262142976,0.000,0.352,0.000,0.000,0.000,0.000,0.736,0.000,0.000,1.336,0,0,0,590,0,0
2301,1403715388312143104,0.000,0.232,1.516,0.509,0.139,0.000,0.421,0.000,84.674,260.614,39,20,183,588,16484,16484
2302,1403715388362142976,0.000,0.345,0.000,0.000,0.000,0.000,0.632,0.000,0.000,1.301,0,0,0,625,0,0
2303,1403715388412143104,0.000,0.217,0.000,0.000,0.000,0.000,0.436,0.000,0.000,0.921,0,0,0,619,0,0
2304,1403715388462142976,0.000,0.247,0.000,0.000,0.000,0.000,0.465,0.000,0.000,0.921,0,0,0,612,0,0
2305,1403715388512143104,0.000,0.230,0.000,0.000,0.000,0.000,0.406,0.000,0.000,0.826,0,0,0,610,0,0
2306,1403715388562142976,0.000,0.244,0.000,0.000,0.000,0.000,0.443,0.000,0.000,0.909,0,0,0,607,0,0
2307,1403715388612143104,0.000,0.254,0.000,0.000,0.000,0.000,0.514,0.000,0.000,0.952,0,0,0,598,0,0
2308,1403715388662142976,0.000,0.232,0.000,0.000,0.000,0.000,0.416,0.000,0.000,0.814,0,0,0,594,0,0
2309,1403715388712143104,0.000,0.243,0.000,0.000,0.000,0.000,0.532,0.000,0.000,0.959,0,0,0,588,0,0
2310,1403715388762142976,0.000,0.259,0.000,0.000,0.000,0.000,0.516,0.000,0.000,0.941,0,0,0,588,0,0
2311,1403715388812143104,0.000,0.254,1.554,0.505,0.116,0.000,0.421,0.000,106.381,296.558,47,14,198,586,16519,16519
2312,1403715388862142976,0.000,0.367,0.000,0.000,0.000,0.000,0.703,0.000,0.000,1.391,0,0,0,628,0,0
2313,1403715388912143104,0.000,0.259,0.000,0.000,0.000,0.000,0.456,0.000,0.000,0.953,0,0,0,621,0,0
2314,1403715388962142976,0.000,0.318,0.000,0.000,0.000,0.000,0.650,0.000,0.000,1.258,0,0,0,614,0,0
2315,1403715389012143104,0.000,0.246,0.000,0.000,0.000,0.000,0.583,0.000,0.000,1.104,0,0,0,613,0,0
2316,1403715389062142976,0.000,0.239,0.000,0.000,0.000,0.000,0.644,0.000,0.000,1.151,0,0,0,602,0,0
2317,1403715389112143104,0.000,0.228,0.000,0.000,0.000,0.000,0.494,0.000,0.000,0.952,0,0,0,601,0,0
2318,1403715389162142976,0.000,0.230,0.000,0.000,0.000,0.000,0.448,0.000,0.000,0.902,0,0,0,593,0,0
2319,1403715389212143104,0.000,0.293,0.000,0.000,0.000,0.000,0.417,0.000,0.000,0.895,0,0,0,587,0,0
2320,1403715389262142976,0.000,0.221,0.000,0.000,0.000,0.000,0.429,0.000,0.000,0.819,0,0,0,579,0,0
2321,1403715389312143104,0.000,0.231,1.609,0.511,0.152,0.000,0.482,0.000,111.145,328.622,64,28,189,571,16568,16568
2322,1403715389362142976,0.000,0.253,0.000,0.000,0.000,0.000,0.559,0.000,0.000,1.123,0,0,0,632,0,0
2323,1403715389412143104,0.000,0.228,0.000,0.000,0.000,0.000,0.452,0.000,0.000,0.936,0,0,0,627,0,0
2324,1403715389462142976,0.000,0.232,0.000,0.000,0.000,0.000,0.587,0.000,0.000,1.031,0,0,0,622,0,0
2325,1403715389512143104,0.000,0.234,0.000,0.000,0.000,0.000,0.427,0.000,0.000,0.853,0,0,0,618,0,0
2326,1403715389562142976,0.000,0.300,0.000,0.000,0.000,0.000,0.573,0.000,0.000,1.165,0,0,0,616,0,0
2327,1403715389612143104,0.000,0.231,0.000,0.000,0.000,0.000,0.424,0.000,0.000,0.864,0,0,0,611,0,0
2328,1403715389662142976,0.000,0.272,0.000,0.000,0.000,0.000,0.452,0.000,0.000,0.909,0,0,0,611,0,0
2329,1403715389712143104,0.000,0.268,0.000,0.000,0.000,0.000,0.466,0.000,0.000,0.970,0,0,0,610,0,0
2330,1403715389762142976,0.000,0.251,0.000,0.000,0.000,0.000,0.472,0.000,0.000,0.931,0,0,0,610,0,0
2331,1403715389812143104,0.000,0.228,1.602,0.509,0.129,0.000,0.424,0.000,93.200,283.594,24,13,185,610,16596,16596
2332,1403715389862142976,0.000,0.332,0.000,0.000,0.000,0.000,0.546,0.000,0.000,1.189,0,0,0,634,0,0
2333,1403715389912143104,0.000,0.229,0.000,0.000,0.000,0.000,0.437,0.000,0.000,0.892,0,0,0,631,0,0
2334,1403715389962142976,0.000,0.229,1.563,0.526,0.125,0.000,0.580,0.000,77.118,271.831,14,7,181,626,16616,16616
2335,1403715390012143104,0.000,0.259,0.000,0.000,0.000,0.000,0.601,0.000,0.000,1.162,0,0,0,624,0,0
2336,1403715390062142976,0.000,0.252,1.515,0.511,0.101,0.000,0.480,0.000,147.052,331.164,11,2,181,612,16628,16628
2337,1403715390112143104,0.000,0.289,0.000,0.000,0.000,0.000,0.512,0.000,0.000,1.094,0,0,0,606,0,0
2338,1403715390162142976,0.000,0.231,1.489,0.507,0.101,0.000,0.506,0.000,105.258,281.280,19,3,175,600,16641,16641
2339,1403715390212143104,0.000,0.337,0.000,0.000,0.000,0.000,0.900,0.000,0.000,1.541,0,0,0,607,0,0
2340,1403715390262142976,0.000,0.279,1.491,0.503,0.121,0.000,0.523,0.000,53.957,236.729,23,9,173,595,16652,16652
2341,1403715390312143104,0.000,0.251,0.000,0.000,0.000,0.000,0.607,0.000,0.000,1.167,0,0,0,606,0,0
2342,1403715390362142976,0.000,0.236,1.455,0.508,0.098,0.000,0.448,0.000,50.414,228.151,16,4,171,596,16669,16669
2343,1403715390412143104,0.000,0.332,0.000,0.000,0.000,0.000,0.604,0.000,0.000,1.271,0,0,0,608,0,0
2344,1403715390462142976,0.000,0.258,1.471,0.559,0.128,0.000,0.502,0.000,74.624,251.885,17,5,164,595,16686,16686
2345,1403715390512143104,0.000,0.254,0.000,0.000,0.000,0.000,0.736,0.000,0.000,1.282,0,0,0,605,0,0
2346,1403715390562142976,0.000,0.395,1.471,0.523,0.127,0.000,0.836,0.000,35.776,253.355,22,4,175,599,16704,16704
